0|0|0|61|107|152|"Moist"|"273273886"|"174322623"
61|107|152|183|183|183|"Wet"|"273273886"|"174322624"
61|107|152|183|183|183|"Wet"|"273273889"|"174322630"
0|0|0|61|107|152|"Moist"|"273273889"|"174322629"
0|0|0|61|107|152|"Moist"|"273273887"|"174322625"
61|107|152|183|183|183|"Wet"|"273273887"|"174322626"
0|0|0|61|107|152|"Moist"|"273273888"|"174322627"
61|107|152|183|183|183|"Wet"|"273273888"|"174322628"
0|0|0|61|107|152|"Moist"|"273273879"|"174322609"
61|107|152|183|183|183|"Wet"|"273273879"|"174322610"
0|0|0|61|107|152|"Moist"|"273273881"|"174322613"
61|107|152|183|183|183|"Wet"|"273273881"|"174322614"
0|0|0|61|107|152|"Moist"|"273273883"|"174322617"
61|107|152|183|183|183|"Wet"|"273273883"|"174322618"
0|0|0|61|107|152|"Moist"|"273273880"|"174322611"
61|107|152|183|183|183|"Wet"|"273273880"|"174322612"
0|0|0|61|107|152|"Moist"|"273273878"|"174322607"
61|107|152|183|183|183|"Wet"|"273273878"|"174322608"
61|107|152|183|183|183|"Wet"|"273273884"|"174322619"
0|0|0|61|107|152|"Moist"|"273273884"|"174322620"
0|0|0|61|107|152|"Moist"|"273273882"|"174322615"
61|107|152|183|183|183|"Wet"|"273273882"|"174322616"
0|0|0|61|107|152|"Wet"|"273273898"|"174322639"
0|0|0|61|107|152|"Wet"|"273273899"|"174322640"
0|0|0|61|107|152|"Wet"|"273273900"|"174322641"
0|0|0|61|107|152|"Wet"|"273273901"|"174322642"
0|0|0|61|107|152|"Wet"|"273273891"|"174322632"
0|0|0|61|107|152|"Wet"|"273273896"|"174322637"
0|0|0|61|107|152|"Wet"|"273273893"|"174322634"
0|0|0|61|107|152|"Wet"|"273273894"|"174322635"
0|0|0|61|107|152|"Wet"|"273273892"|"174322633"
0|0|0|61|107|152|"Wet"|"273273890"|"174322631"
0|0|0|61|107|152|"Wet"|"273273895"|"174322636"
0|0|0|61|107|152|"Wet"|"273273897"|"174322638"
0|0|0|61|107|152|"Wet"|"273273910"|"174322651"
0|0|0|61|107|152|"Wet"|"273273911"|"174322652"
0|0|0|61|107|152|"Wet"|"273273912"|"174322653"
0|0|0|61|107|152|"Wet"|"273273913"|"174322654"
0|0|0|61|107|152|"Wet"|"273273905"|"174322646"
0|0|0|61|107|152|"Wet"|"273273903"|"174322644"
0|0|0|61|107|152|"Wet"|"273273908"|"174322649"
0|0|0|61|107|152|"Wet"|"273273906"|"174322647"
0|0|0|61|107|152|"Wet"|"273273904"|"174322645"
0|0|0|61|107|152|"Wet"|"273273902"|"174322643"
0|0|0|61|107|152|"Wet"|"273273909"|"174322650"
0|0|0|61|107|152|"Wet"|"273273907"|"174322648"
61|107|152|183|183|183|"Wet"|"273273918"|"174322663"
0|0|0|61|107|152|"Moist"|"273273918"|"174322664"
61|107|152|183|183|183|"Wet"|"273273919"|"174322665"
0|0|0|61|107|152|"Moist"|"273273919"|"174322666"
0|0|0|61|107|152|"Moist"|"273273920"|"174322667"
61|107|152|183|183|183|"Wet"|"273273920"|"174322668"
0|0|0|61|107|152|"Moist"|"273273922"|"174322671"
61|107|152|183|183|183|"Wet"|"273273922"|"174322672"
61|107|152|183|183|183|"Wet"|"273273921"|"174322669"
0|0|0|61|107|152|"Moist"|"273273921"|"174322670"
61|107|152|183|183|183|"Wet"|"273273923"|"174322673"
0|0|0|61|107|152|"Moist"|"273273923"|"174322674"
61|107|152|183|183|183|"Wet"|"273273925"|"174322677"
0|0|0|61|107|152|"Moist"|"273273925"|"174322678"
61|107|152|183|183|183|"Wet"|"273273916"|"174322660"
0|0|0|61|107|152|"Moist"|"273273916"|"174322659"
0|0|0|61|107|152|"Moist"|"273273914"|"174322655"
61|107|152|183|183|183|"Wet"|"273273914"|"174322656"
61|107|152|183|183|183|"Wet"|"273273924"|"174322675"
0|0|0|61|107|152|"Moist"|"273273924"|"174322676"
61|107|152|183|183|183|"Wet"|"273273917"|"174322661"
0|0|0|61|107|152|"Moist"|"273273917"|"174322662"
61|107|152|183|183|183|"Wet"|"273273915"|"174322657"
0|0|0|61|107|152|"Moist"|"273273915"|"174322658"
0|0|0|61|107|152|"Moist"|"273273930"|"174322687"
61|107|152|183|183|183|"Wet"|"273273930"|"174322688"
61|107|152|183|183|183|"Wet"|"273273931"|"174322689"
0|0|0|61|107|152|"Moist"|"273273931"|"174322690"
61|107|152|183|183|183|"Wet"|"273273934"|"174322695"
0|0|0|61|107|152|"Moist"|"273273934"|"174322696"
0|0|0|61|107|152|"Moist"|"273273932"|"174322692"
61|107|152|183|183|183|"Wet"|"273273932"|"174322691"
0|0|0|61|107|152|"Moist"|"273273933"|"174322693"
61|107|152|183|183|183|"Wet"|"273273933"|"174322694"
61|107|152|183|183|183|"Wet"|"273273935"|"174322697"
0|0|0|61|107|152|"Moist"|"273273935"|"174322698"
0|0|0|61|107|152|"Moist"|"273273937"|"174322701"
61|107|152|183|183|183|"Wet"|"273273937"|"174322702"
0|0|0|61|107|152|"Moist"|"273273928"|"174322683"
61|107|152|183|183|183|"Wet"|"273273928"|"174322684"
0|0|0|61|107|152|"Moist"|"273273926"|"174322679"
61|107|152|183|183|183|"Wet"|"273273926"|"174322680"
0|0|0|61|107|152|"Moist"|"273273936"|"174322699"
61|107|152|183|183|183|"Wet"|"273273936"|"174322700"
0|0|0|61|107|152|"Moist"|"273273929"|"174322685"
61|107|152|183|183|183|"Wet"|"273273929"|"174322686"
0|0|0|61|107|152|"Moist"|"273273927"|"174322681"
61|107|152|183|183|183|"Wet"|"273273927"|"174322682"
0|0|0|91|91|152|"Wet"|"273273949"|"174322714"
0|0|0|91|91|152|"Wet"|"273273948"|"174322713"
0|0|0|91|91|152|"Wet"|"273273947"|"174322712"
0|0|0|91|91|152|"Wet"|"273273945"|"174322710"
0|0|0|91|91|152|"Wet"|"273273946"|"174322711"
0|0|0|91|91|152|"Wet"|"273273944"|"174322709"
0|0|0|91|91|152|"Wet"|"273273939"|"174322704"
0|0|0|91|91|152|"Wet"|"273273941"|"174322706"
0|0|0|91|91|152|"Wet"|"273273940"|"174322705"
0|0|0|91|91|152|"Wet"|"273273942"|"174322707"
0|0|0|91|91|152|"Wet"|"273273938"|"174322703"
0|0|0|91|91|152|"Wet"|"273273943"|"174322708"
0|0|0|61|107|152|"Moist"|"273272546"|"174322449"
61|107|152|183|183|183|"Wet"|"273272546"|"174322450"
0|0|0|61|107|152|"Moist"|"273272555"|"174322459"
61|107|152|183|183|183|"Wet"|"273272555"|"174322460"
0|0|0|61|107|152|"Moist"|"273272553"|"174322457"
61|107|152|183|183|183|"Wet"|"273272553"|"174322458"
0|0|0|61|107|152|"Moist"|"273272548"|"174322451"
61|107|152|183|183|183|"Wet"|"273272548"|"174322452"
0|0|0|61|107|152|"Moist"|"273272550"|"174322455"
61|107|152|183|183|183|"Wet"|"273272550"|"174322456"
0|0|0|61|107|152|"Moist"|"273272549"|"174322453"
61|107|152|183|183|183|"Wet"|"273272549"|"174322454"
61|107|152|183|183|183|"Wet"|"273273965"|"174322729"
0|0|0|61|107|152|"Moist"|"273273965"|"174322730"
61|107|152|183|183|183|"Wet"|"273273973"|"174322737"
0|0|0|61|107|152|"Moist"|"273273973"|"174322738"
61|107|152|183|183|183|"Wet"|"273273966"|"174322731"
0|0|0|61|107|152|"Moist"|"273273966"|"174322732"
61|107|152|183|183|183|"Wet"|"273273971"|"174322735"
0|0|0|61|107|152|"Moist"|"273273971"|"174322736"
61|107|152|183|183|183|"Wet"|"273273964"|"174322727"
0|0|0|61|107|152|"Moist"|"273273964"|"174322728"
61|107|152|183|183|183|"Wet"|"273273967"|"174322733"
0|0|0|61|107|152|"Moist"|"273273967"|"174322734"
0|0|0|61|107|152|"Moist"|"273273984"|"174322747"
61|107|152|183|183|183|"Wet"|"273273984"|"174322748"
61|107|152|183|183|183|"Wet"|"273273976"|"174322739"
0|0|0|61|107|152|"Moist"|"273273976"|"174322740"
61|107|152|183|183|183|"Wet"|"273273983"|"174322745"
0|0|0|61|107|152|"Moist"|"273273983"|"174322746"
61|107|152|183|183|183|"Wet"|"273273985"|"174322749"
0|0|0|61|107|152|"Moist"|"273273985"|"174322750"
61|107|152|183|183|183|"Wet"|"273273979"|"174322741"
0|0|0|61|107|152|"Moist"|"273273979"|"174322742"
61|107|152|183|183|183|"Wet"|"273273980"|"174322743"
0|0|0|61|107|152|"Moist"|"273273980"|"174322744"
0|0|0|61|107|152|"Moist"|"273273988"|"174322754"
61|107|152|183|183|183|"Wet"|"273273988"|"174322753"
61|107|152|183|183|183|"Wet"|"273273989"|"174322755"
0|0|0|61|107|152|"Moist"|"273273989"|"174322756"
61|107|152|183|183|183|"Wet"|"273273997"|"174322761"
0|0|0|61|107|152|"Moist"|"273273997"|"174322762"
61|107|152|183|183|183|"Wet"|"273273992"|"174322757"
0|0|0|61|107|152|"Moist"|"273273992"|"174322758"
61|107|152|183|183|183|"Wet"|"273273994"|"174322759"
0|0|0|61|107|152|"Moist"|"273273994"|"174322760"
61|107|152|183|183|183|"Wet"|"273273987"|"174322751"
0|0|0|61|107|152|"Moist"|"273273987"|"174322752"
30|46|61|152|152|152|"Wet"|"273274010"|"174322763"
0|0|0|30|46|61|"Moist"|"273274010"|"174322764"
30|46|61|152|152|152|"Wet"|"273274011"|"174322765"
0|0|0|30|46|61|"Moist"|"273274011"|"174322766"
30|46|61|152|152|152|"Wet"|"273274012"|"174322767"
0|0|0|30|46|61|"Moist"|"273274012"|"174322768"
0|0|0|30|46|61|"Moist"|"273274014"|"174322771"
30|46|61|152|152|152|"Wet"|"273274014"|"174322772"
30|46|61|152|152|152|"Wet"|"273274013"|"174322769"
0|0|0|30|46|61|"Moist"|"273274013"|"174322770"
30|46|61|152|152|152|"Wet"|"273274015"|"174322773"
0|0|0|30|46|61|"Moist"|"273274015"|"174322774"
30|46|61|152|152|152|"Wet"|"273274018"|"174322779"
0|0|0|30|46|61|"Moist"|"273274018"|"174322780"
30|46|61|152|152|152|"Wet"|"273274016"|"174322775"
0|0|0|30|46|61|"Moist"|"273274016"|"174322776"
30|46|61|152|152|152|"Wet"|"273274017"|"174322777"
0|0|0|30|46|61|"Moist"|"273274017"|"174322778"
30|46|61|152|152|152|"Wet"|"273274019"|"174322781"
0|0|0|30|46|61|"Moist"|"273274019"|"174322782"
0|0|0|30|46|61|"Moist"|"273274020"|"174322784"
30|46|61|152|152|152|"Wet"|"273274020"|"174322783"
30|46|61|152|152|152|"Wet"|"273274021"|"174322785"
0|0|0|30|46|61|"Moist"|"273274021"|"174322786"
0|0|0|61|107|152|"Moist"|"273274218"|"174322855"
61|107|152|183|183|183|"Wet"|"273274218"|"174322856"
0|0|0|61|107|152|"Moist"|"273274219"|"174322857"
61|107|152|183|183|183|"Wet"|"273274219"|"174322858"
0|0|0|61|107|152|"Moist"|"273274222"|"174322863"
61|107|152|183|183|183|"Wet"|"273274222"|"174322864"
0|0|0|61|107|152|"Moist"|"273274220"|"174322859"
61|107|152|183|183|183|"Wet"|"273274220"|"174322860"
0|0|0|61|107|152|"Moist"|"273274221"|"174322861"
61|107|152|183|183|183|"Wet"|"273274221"|"174322862"
0|0|0|61|107|152|"Moist"|"273274215"|"174322849"
61|107|152|183|183|183|"Wet"|"273274215"|"174322850"
0|0|0|61|107|152|"Moist"|"273274217"|"174322853"
61|107|152|183|183|183|"Wet"|"273274217"|"174322854"
0|0|0|61|107|152|"Moist"|"273274224"|"174322867"
61|107|152|183|183|183|"Wet"|"273274224"|"174322868"
0|0|0|61|107|152|"Moist"|"273274216"|"174322851"
61|107|152|183|183|183|"Wet"|"273274216"|"174322852"
0|0|0|61|107|152|"Moist"|"273274214"|"174322847"
61|107|152|183|183|183|"Wet"|"273274214"|"174322848"
61|107|152|183|183|183|"Wet"|"273274225"|"174322869"
0|0|0|61|107|152|"Moist"|"273274225"|"174322870"
0|0|0|61|107|152|"Moist"|"273274223"|"174322865"
61|107|152|183|183|183|"Wet"|"273274223"|"174322866"
|||||||"273273630"|"174322509"
