"Apg"||"A"|||0|0|0|10|15|15|10|15|15|0|0|0|0|0|0|94|96|100|88|92|100|87|92|100|79|91|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|5|8|10||||1.18|1.23|1.31||||1.41|1.46|1.51||1.41|7|14|0.19|0.19|0.21||||30.2|33.5|36.4|23.1|28.8|33.5|45|48|52|4.6|5.6|6.7|58|72|85|28|35|42|24|39|55|".17"|".17"|0|0|0|0|0|0|1|3|5|0|0|0||||6.7|7.9|8.8|1.6|2.5|7.1|4.5|4.8|6.5||||||||||16.3|25.8|31|0|1.5|3||||||||||||||||||"26150232"|"78109054"
"Ag1"||"A"||1|10|15|15|23|25|28|8|10|13|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|91|94|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|2|4|6||||1.13|1.27|1.4||||1.24|1.38|1.51||1.41|7|14|0.15|0.16|0.17||||31|33.6|35.5|22.6|27.6|31.5|41|49|56|2.3|2.8|3.3|53|67|80|28|36|43|29|40|54|".17"|".17"|0|0|0|0|0|0|1|3|5|0|0|0||||6.9|8.2|9.3|2|4.5|6|4.5|5.2|6.5||||||||||11.1|18|24|0|1.5|3||||||||||||||||||"26150232"|"78109055"
"Ag2"||"A"||2|23|25|28|30|33|35|5|8|10|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|91|94|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|2|4|6||||1.13|1.27|1.4||||1.24|1.38|1.51||1.41|7|14|0.15|0.16|0.17||||31|33.6|35.5|22.6|27.6|31.5|41|49|56|2.3|2.8|3.3|53|67|80|28|36|43|29|40|54|".17"|".17"|0|0|0|0|0|0|1|3|5|0|0|0||||6.9|8.2|9.3|2|4.5|6|4.5|5.2|6.5||||||||||11.1|18|24|0|1.5|3||||||||||||||||||"26150232"|"78109056"
"Cg"||"C"|||64|66|69|91|91|152|25|25|61|0|0|0|0|0|0|93|95|100|86|90|100|84|88|100|79|83|97|8|10|15|0.1|0.7|0.9|0.4|1.1|1.3|1|1.6|1.7|2.5|3.2|4.3|2.7|3.4|9.2|52|55|56|20|20|22|30|35|35|30|35|40|0|0|0|0.5|1.25|2||||1.37|1.4|1.42||||1.54|1.57|1.62||4.23|9|14.11|0.19|0.2|0.21||||29.1|32|35.9|16.5|20.5|25.5|36|40|46|2.9|3.6|4.7|41|47|54|21|25|29|16|21|32|".17"|".17"|0|0|0|0|0|0|1|3|5|0|0|0|10.6|12.5|14.4||||6.1|11.2|14|6.1|6.4|7.3||||||||||1|5.9|8.7|0|0|0||||||||||||||||||"26150232"|"78109059"
"Bg1"||"B"||1|30|33|35|43|46|51|10|13|18|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|91|94|100|5|8.3|15|0.1|0.3|0.4|0.4|0.5|0.5|0.8|0.9|1|1.6|2.6|4.3|1.7|4|9.2|48.5|53.7|57|20|20|22|30|33.7|35|30|38|40|0|0|0|2|4|6||||1.14|1.23|1.31||||1.31|1.4|1.42||1.41|7|14|0.15|0.16|0.17||||30.8|34.2|35.7|16.5|22.3|25.2|46|50|53|3.1|4.4|5|45|57|63|21|26|28|21|29|36|".17"|".17"|0|0|0|0|0|0|1|3|5|0|0|0|10.9|13.9|14.7||||2.5|11.1|14.3|4.5|6.5|6.5||||||||||5.8|7.3|19.4|0|0|0||||||||||||||||||"26150232"|"78109057"
"Bg2"||"B"||2|43|46|51|64|66|69|18|20|23|0|0|0|0|0|0|93|95|100|86|90|100|80|86|98|71|77|88|15|18.5|19|0.2|1.3|1.6|0.5|2|2.3|1.3|2.9|3.2|4.7|5.9|8.5|5.2|6.4|11.5|41|44|47|20|20|22|20|24|25|35|37.5|40|0|0|0|0.8|2.4|4||||1.26|1.31|1.36||||1.44|1.49|1.51||4.23|9|14.11|0.18|0.18|0.21||||30.6|33.1|36.7|18.9|22.5|27.1|37|41|46|3.5|4.1|4.7|42|52|58|21|25|28|14|20|29|".17"|".17"|0|0|0|0|0|0|1|3|5|0|0|0|12.4|13.6|14.6||||6.1|11.6|14.6|6.1|6.6|7.3||||||||||1.2|6|9.6|0|0|0||||||||||||||||||"26150232"|"78109058"
"Cg"||"C"|||64|66|69|91|91|152|25|25|61|0|0|0|0|0|0|93|95|100|86|90|100|84|88|100|79|83|97|8|10|15|0.1|0.7|0.9|0.4|1.1|1.3|1|1.6|1.7|2.5|3.2|4.3|2.7|3.4|9.2|52|55|56|20|20|22|30|35|35|30|35|40|0|0|0|0.5|1.25|2||||1.37|1.4|1.42||||1.54|1.57|1.62||4.23|9|14.11|0.19|0.2|0.21||||29.1|32|35.9|16.5|20.5|25.5|36|40|46|2.9|3.6|4.7|41|47|54|21|25|29|16|21|32|".32"|".32"|0|0|0|0|0|0|1|3|5|0|0|0|10.6|12.5|14.4||||6.1|11.2|14|6.1|6.4|7.3||||||||||1|5.9|8.7|0|0|0||||||||||||||||||"26150233"|"78109065"
"Ag1"||"A"||1|10|15|15|23|25|28|8|10|13|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|91|94|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|2|4|6||||1.13|1.27|1.4||||1.24|1.38|1.51||1.41|7|14|0.15|0.16|0.17||||31|33.6|35.5|22.6|27.6|31.5|41|49|56|2.3|2.8|3.3|53|67|80|28|36|43|29|40|54|".20"|".20"|0|0|0|0|0|0|1|3|5|0|0|0||||6.9|8.2|9.3|2|4.5|6|4.5|5.2|6.5||||||||||11.1|18|24|0|1.5|3||||||||||||||||||"26150233"|"78109061"
"Ag2"||"A"||2|23|25|28|30|33|35|5|8|10|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|91|94|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|2|4|6||||1.13|1.27|1.4||||1.24|1.38|1.51||1.41|7|14|0.15|0.16|0.17||||31|33.6|35.5|22.6|27.6|31.5|41|49|56|2.3|2.8|3.3|53|67|80|28|36|43|29|40|54|".20"|".20"|0|0|0|0|0|0|1|3|5|0|0|0||||6.9|8.2|9.3|2|4.5|6|4.5|5.2|6.5||||||||||11.1|18|24|0|1.5|3||||||||||||||||||"26150233"|"78109062"
"Apg"||"A"|||0|0|0|10|15|15|10|15|15|0|0|0|0|0|0|94|96|100|88|92|100|87|92|100|79|91|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|5|8|10||||1.18|1.23|1.31||||1.41|1.46|1.51||1.41|7|14|0.19|0.19|0.21||||30.2|33.5|36.4|23.1|28.8|33.5|45|48|52|4.6|5.6|6.7|58|72|85|28|35|42|24|39|55|".17"|".17"|0|0|0|0|0|0|1|3|5|0|0|0||||6.7|7.9|8.8|1.6|2.5|7.1|4.5|4.8|6.5||||||||||16.3|25.8|31|0|1.5|3||||||||||||||||||"26150233"|"78109060"
"Bg2"||"B"||2|43|46|51|64|66|69|18|20|23|0|0|0|0|0|0|93|95|100|86|90|100|80|86|98|71|77|88|15|18.5|19|0.2|1.3|1.6|0.5|2|2.3|1.3|2.9|3.2|4.7|5.9|8.5|5.2|6.4|11.5|41|44|47|20|20|22|20|24|25|35|37.5|40|0|0|0|0.8|2.4|4||||1.26|1.31|1.36||||1.44|1.49|1.51||4.23|9|14.11|0.18|0.18|0.21||||30.6|33.1|36.7|18.9|22.5|27.1|37|41|46|3.5|4.1|4.7|42|52|58|21|25|28|14|20|29|".28"|".28"|0|0|0|0|0|0|1|3|5|0|0|0|12.4|13.6|14.6||||6.1|11.6|14.6|6.1|6.6|7.3||||||||||1.2|6|9.6|0|0|0||||||||||||||||||"26150233"|"78109064"
"Bg1"||"B"||1|30|33|35|43|46|51|10|13|18|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|91|94|100|5|8.3|15|0.1|0.3|0.4|0.4|0.5|0.5|0.8|0.9|1|1.6|2.6|4.3|1.7|4|9.2|48.5|53.7|57|20|20|22|30|33.7|35|30|38|40|0|0|0|2|4|6||||1.14|1.23|1.31||||1.31|1.4|1.42||1.41|7|14|0.15|0.16|0.17||||30.8|34.2|35.7|16.5|22.3|25.2|46|50|53|3.1|4.4|5|45|57|63|21|26|28|21|29|36|".24"|".24"|0|0|0|0|0|0|1|3|5|0|0|0|10.9|13.9|14.7||||2.5|11.1|14.3|4.5|6.5|6.5||||||||||5.8|7.3|19.4|0|0|0||||||||||||||||||"26150233"|"78109063"
"Bg1"||"B"||1|30|33|35|43|46|51|10|13|18|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|89|94|97|5|8.3|15|0.1|0.3|0.4|0.4|0.5|0.5|0.8|0.9|1|1.6|2.6|4.3|1.7|4|9.2|48.5|53.7|57|20|20|22|30|33.7|35|30|38|40|0|0|0|0.8|2.4|4||||1.14|1.23|1.31||||1.31|1.4|1.42||1.41|7|14|0.15|0.16|0.17||||30.8|34.2|35.7|16.5|22.3|25.2|46|50|53|3.1|4.4|5|45|57|63|21|26|28|21|29|36|".28"|".28"|0|0|0|0|0|0|1|3|5|0|0|0|10.7|13.8|14.6||||2.5|11.1|14.3|4.5|6.5|6.5||||||||||5.4|6.6|18.6|0|0|0||||||||||||||||||"26150234"|"78109069"
"Bg2"||"B"||2|43|46|51|64|66|69|18|20|23|0|0|0|0|0|0|94|96|100|88|92|100|83|88|99|73|78|89|15|18.5|19|0.2|1.3|1.6|0.5|2|2.3|1.3|2.9|3.2|4.7|5.9|8.5|5.2|6.4|11.5|41|44|47|20|20|22|20|24|25|35|37.5|40|0|0|0|0.8|2.4|4||||1.26|1.31|1.36||||1.44|1.49|1.51||4.23|9|14.11|0.18|0.18|0.21||||30.6|33.1|36.7|18.9|22.5|27.1|37|41|46|3.5|4.1|4.7|42|52|58|21|25|28|14|20|29|".28"|".28"|0|0|0|0|0|0|1|3|5|0|0|0|12.4|13.6|14.6||||6.1|11.6|14.6|6.1|6.6|7.3||||||||||1.2|6|9.6|0|0|0||||||||||||||||||"26150234"|"78109070"
"Ag1"||"A"||1|10|15|15|23|25|28|8|10|13|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|90|94|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|2|4|6||||1.13|1.27|1.4||||1.24|1.38|1.51||1.41|7|14|0.15|0.16|0.17||||31|33.6|35.5|22.6|27.6|31.5|41|49|56|2.3|2.8|3.3|53|67|80|28|36|43|29|40|54|".20"|".20"|0|0|0|0|0|0|1|3|5|0|0|0||||6.9|8.2|9.3|2|4.5|6|4.5|5.2|6.5||||||||||11.1|18|24|0|1.5|3||||||||||||||||||"26150234"|"78109067"
"Ag2"||"A"||2|23|25|28|30|33|35|5|8|10|0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|90|94|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|2|4|6||||1.13|1.27|1.4||||1.24|1.38|1.51||1.41|7|14|0.15|0.16|0.17||||31|33.6|35.5|22.6|27.6|31.5|41|49|56|2.3|2.8|3.3|53|67|80|28|36|43|29|40|54|".20"|".20"|0|0|0|0|0|0|1|3|5|0|0|0||||6.9|8.2|9.3|2|4.5|6|4.5|5.2|6.5||||||||||11.1|18|24|0|1.5|3||||||||||||||||||"26150234"|"78109068"
"Apg"||"A"|||0|0|0|10|15|15|10|15|15|0|0|0|0|0|0|94|96|100|88|92|100|84|91|100|79|86|100|5|8|15|0.2|0.3|0.5|0.3|0.5|0.9|0.6|0.9|1.7|1.6|2.5|4.7|2.3|3.8|7.2|40|46|55|20|20|22|22|26|35|40|46|50|0|0|0|3|4.5|6||||1.18|1.23|1.31||||1.41|1.46|1.51||1.41|7|14|0.19|0.19|0.21||||30.2|33.5|36.4|23.1|28.8|33.5|45|48|52|2.1|2.6|3.2|58|72|85|28|35|42|24|39|55|".17"|".17"|0|0|0|0|0|0|1|3|5|0|0|0||||6.9|8.1|9.1|1.6|2.5|7.1|4.5|4.8|6.5||||||||||12.8|19.6|23.9|0|1.5|3||||||||||||||||||"26150234"|"78109066"
"Cg"||"C"|||64|66|69|91|91|152|25|25|61|0|0|0|0|0|0|95|96|100|89|93|100|85|91|100|79|85|96|8|10|15|0.1|0.7|0.9|0.4|1.1|1.3|1|1.6|1.7|2.5|3.2|4.3|2.7|3.4|9.2|52|55|56|20|20|22|30|35|35|30|35|40|0|0|0|0.5|1.25|2||||1.37|1.4|1.42||||1.54|1.57|1.62||4.23|9|14.11|0.19|0.2|0.21||||29.1|32|35.9|16.5|20.5|25.5|36|40|46|2.9|3.6|4.7|41|47|54|21|25|29|16|21|32|".32"|".32"|0|0|0|0|0|0|1|3|5|0|0|0|10.6|12.5|14.4||||6.1|11.2|14|6.1|6.4|7.3||||||||||1|5.9|8.7|0|0|0||||||||||||||||||"26150234"|"78109071"
"Apg"||"A"|||0|0|0|30|33|35|30|33|35|26|29|31|0|4|5|88|94|98|68|81|93|67|81|93|66|81|93|1|1|5|0|0|0|0|0|0|0|0|0.1|0.1|0.1|1.1|0.2|0.9|3.8|40|41.5|45|||||||54|57.5|59|0|0|0|3|4.5|6||||0.7|0.9|1.1||||0.85|1.05|1.1|2.61|1.41|7|14|0.14|0.15|0.16||||25.6|28.4|31.3|20.2|23.4|26.9|39|48|58|2.6|3.1|3.6|65|70|75|20|25|30|15|26|37|".05"|".10"|0|0|0|0|0|0|1|3|5|0|0|0||||9.5|10.3|10.8|2|6.4|8.1|4.5|5.5|6.5||||||||||15.5|20.8|25.9|0|3.9|7.7||||||||||||||||||"26150235"|"78109072"
"Bg2"||"B"||2|43|46|51|64|66|69|18|20|23|0|0|0|0|0|0|94|96|100|88|92|100|83|88|99|73|78|89|15|18.5|19|0.2|1.3|1.6|0.5|2|2.3|1.3|2.9|3.2|4.7|5.9|8.5|5.2|6.4|11.5|41|44|47|||||||35|37.5|40|0|0|0|0.8|2.4|4||||1.26|1.31|1.36||||1.44|1.49|1.51|2.63|4.23|9|14.11|0.18|0.18|0.21||||30.1|32.4|35.8|17.8|21.2|25.4|41|44|48|3.5|4.1|4.7|42|52|58|21|25|28|14|21|29|".28"|".28"|0|0|0|0|0|0|1|3|5|0|0|0|12.4|13.6|14.6||||7.6|12.2|14.6|6.1|6.6|7.3||||||||||1.2|6|9.6|0|0.2|0.4||||||||||||||||||"26150235"|"78109074"
"Bg1"||"B"||1|30|33|35|43|46|51|10|13|18|0|0|0|0|0|0|100|100|100|100|100|100|95|98|100|89|94|97|5|8|15|0.1|0.6|0.7|0.4|0.9|1|0.8|1.3|1.4|1.6|2.5|4.3|1.7|2.7|9.2|48.5|54|57|||||||30|38|40|0|0|0|0.8|2.4|4||||1.14|1.23|1.31||||1.31|1.4|1.42|2.63|1.41|7|14|0.15|0.16|0.17||||30.2|33.6|35|15.6|21.2|23.8|47|49|53|2.9|4.3|4.7|45|57|63|21|26|28|20|29|34|".28"|".28"|0|0|0|0|0|0|1|3|5|0|0|0|10.7|13.8|14.6||||1.7|11|13.9|4.5|6.5|6.5||||||||||4.4|6.6|17.6|0|0.2|7.7||||||||||||||||||"26150235"|"78109073"
"Cg"||"C"|||64|66|69|91|91|152|25|25|61|0|0|0|0|0|0|95|96|100|89|93|100|87|92|100|80|87|96|8|10|15|0.1|0.1|0.6|0.1|0.2|0.9|0.6|0.7|1.3|2.5|2.9|4.3|2.7|6.1|9.2|52|55|56|||||||30|35|40|0|0|0|0.5|1.25|2||||1.37|1.4|1.42||||1.54|1.57|1.62|2.65|4.23|9|14.11|0.19|0.2|0.21||||28.9|31.7|35.5|16|19.9|24.8|40|42|45|2.7|3.6|4.7|41|47|54|21|25|29|16|23|32|".37"|".37"|0|0|0|0|0|0|1|3|5|0|0|0|10.6|12.5|14.4||||5.4|9|14.4|6.1|6.4|7.3||||||||||0.2|5.9|8.7|0|0.2|0.4||||||||||||||||||"26150235"|"78109075"
"Cg"||"C"|||64|66|69|91|91|152|25|25|61|0|0|0|0|0|0|95|96|100|89|93|100|87|92|100|80|87|96|8|10|15|0.1|0.1|0.6|0.1|0.2|0.9|0.6|0.7|1.3|2.5|2.9|4.3|2.7|6.1|9.2|52|55|56|||||||30|35|40|0|0|0|0.5|1.25|2||||1.37|1.4|1.42||||1.54|1.57|1.62|2.65|4.23|9|14.11|0.19|0.2|0.21||||29.1|32|35.9|16.5|20.5|25.5|36|40|46|2.7|3.6|4.7|41|47|54|21|25|29|16|23|32|".37"|".37"|0|0|0|0|0|0|1|3|5|0|0|0|10.6|12.5|14.4||||5.4|9|14.4|6.1|6.4|7.3||||||||||0.2|5.9|8.7|0|0.2|0.4||||||||||||||||||"26150236"|"78109079"
"Bg2"||"B"||2|43|46|51|64|66|69|18|20|23|0|0|0|0|0|0|94|96|100|88|92|100|83|88|99|73|78|89|15|18.5|19|0.2|1.3|1.6|0.5|2|2.3|1.3|2.9|3.2|4.7|5.9|8.5|5.2|6.4|11.5|41|44|47|||||||35|37.5|40|0|0|0|0.8|2.4|4||||1.26|1.31|1.36||||1.44|1.49|1.51|2.63|4.23|9|14.11|0.18|0.18|0.21||||30.6|33.1|36.7|18.9|22.5|27.1|37|41|46|3.5|4.1|4.7|42|52|58|21|25|28|14|21|29|".28"|".28"|0|0|0|0|0|0|1|3|5|0|0|0|12.4|13.6|14.6||||7.6|12.2|14.6|6.1|6.6|7.3||||||||||1.2|6|9.6|0|0.2|0.4||||||||||||||||||"26150236"|"78109078"
"Bg1"||"B"||1|30|33|35|43|46|51|10|13|18|0|0|0|0|0|0|100|100|100|100|100|100|95|98|100|89|94|97|5|8|15|0.1|0.6|0.7|0.4|0.9|1|0.8|1|1|1.6|2.3|4.3|1.7|3.2|9.2|48|54|57|||||||30|38|40|0|0|0|2|4|6||||1.14|1.23|1.31||||1.31|1.4|1.42|2.61|1.41|7|14|0.15|0.16|0.17||||30.8|34.2|35.7|16.5|22.3|25.2|46|50|53|2.9|4.4|4.7|45|57|63|21|26|28|20|29|34|".24"|".24"|0|0|0|0|0|0|1|3|5|0|0|0|10.9|13.9|14.7||||2.2|12.5|13.2|4.5|6.5|6.5||||||||||5|7.3|18.5|0|0.1|7.1||||||||||||||||||"26150236"|"78109077"
"Apg"||"A"|||0|0|0|30|33|35|30|33|35|26|29|31|0|4|5|88|94|98|68|81|93|67|81|93|66|81|93|1|1|5|0|0|0|0|0|0|0|0|0.1|0.1|0.1|1.1|0.2|0.9|3.8|40|41.5|45|||||||54|57.5|59|0|0|0|3|4.5|6||||0.7|0.9|1.1||||0.85|1.05|1.1|2.61|4.23|9|14|0.14|0.15|0.16||||25.6|28.4|31.3|20.2|23.4|26.9|39|48|58|2.6|3.1|3.6|65|70|75|20|25|30|15|26|37|".05"|".10"|0|0|0|0|0|0|1|3|5|0|0|0||||9.5|10.3|10.8|2|6.4|8.1|4.5|5.5|6.5||||||||||15.5|20.8|25.9|0|3.9|7.7||||||||||||||||||"26150236"|"78109076"
"AC"||"AC"|||0|0|0|10|33|50||33||0|0|0|0|0|0|85|92|100|84|92|100|59|65|77|5|6|13|88|93.3|94|6.5|7|7.5|11|12.8|13|33|36.1|42|33|36.8|38|0.5|0.6|0.7|0|4.5|11|0.4|0.5|0.6|0.9|4|4.1|1|2.2|8|0|0|0|0.5|0.75|1||||1.55|1.58|1.6||||1.62|1.65|1.73||42.34|92|141|0.04|0.05|0.05|10.1|12.5|16.9|6.2|8.6|13.8|1.3|2.6|7.1|33|36|39|0|0.1|0.8|0|7|14|0|0|0|0|0|0|".10"|".10"|90|95|99|0|0|0|0|0|0|0|0|0|1|2.1|6.7||||39.7|40.8|45.4|6.6|7|7.3||||||||||0|0.8|2.4|||||||||||||||||||||"26150201"|"78108925"
"C2"||"C"||2|50|56|80|140|152|200||96||0|0|0|0|0|0|84|84|100|84|84|100|58|59|75|4|5|10|77|94.1|95|1.1|6.9|7.3|12|12.9|13|9|36.5|43|21|37.1|38|0.5|0.7|0.8|0|3.6|17|0.5|0.6|0.7|0.8|3|3.1|1|2.3|6|0|0|0|0|0.1|0.5||||1.4|1.5|1.6||||1.47|1.57|1.64||42.34|92|141|0.04|0.06|0.08|8.2|10.5|15.2|4.4|6.6|11.5|0.6|1.5|4.7|34|37|45|0|0.1|0.5|0|7|14|0|0|0|0|0|0|".10"|".10"|90|95|99|0|0|0|0|0|0|0|0|0|0.4|1.3|4.4||||39.1|40|43.1|6.6|7.5|8.4||||||||||0|0|1.6|||||||||||||||||||||"26150201"|"78108924"
"C1"||"C"||1|10|33|50|50|56|80||23||0|0|0|0|0|0|84|84|100|84|84|100|58|59|75|4|5|10|77|94.1|95|1.1|6.9|7.3|12|12.9|13|9|36.5|43|21|37.1|38|0.5|0.7|0.8|0|3.6|17|0.5|0.6|0.7|0.8|3|3.1|1|2.3|6|0|0|0|0|0.1|0.5||||1.4|1.5|1.6||||1.47|1.57|1.64||42.34|92|141|0.04|0.06|0.08|8.2|10.5|15.2|4.4|6.6|11.5|0.6|1.5|4.7|34|37|45|0|0.1|0.5|0|7|14|0|0|0|0|0|0|".10"|".10"|90|95|99|0|0|0|0|0|0|0|0|0|0.4|1.3|4.4||||39.1|40|43.1|6.6|7.5|8.4||||||||||0|0|1.6|||||||||||||||||||||"26150201"|"78108926"
"H1"||"H"||1||0|||25|||||0|3|5|0|3|5|95|97.5|100|90|92.5|95|85|87.5|90|70|77.5|85||10.4|||0.9|||1.3|||1.7|||3.2|||3.3|||24.6||||||||60|65|70||0||1|2|3||||1.2|1.3|1.4||||1.54|1.64|1.71||0.42|2.3|4.23|0.12|0.13|0.14||||38.4|40.6|43.3|29.2|33.6|38.6|39|44|50|6|7.5|8.9|60|65|70|40|45|50|27|35|45|".28"|".28"|0|0|0|||||||0|0|0|44.8|49.9|54.5|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"26150117"|"78108711"
"H3"||"H"||3||94|||137|||||10|18|25|5|13|20|90|92.5|95|85|87.5|90|80|82.5|85|65|72.5|80||10.4|||0.9|||1.3|||1.7|||3.2|||3.3|||24.6||||||||60|65|70||0||0.1|0.2|0.3||||1.2|1.3|1.4||||1.63|1.73|1.81||0.01|0.7|1.41|0.11|0.12|0.13||||27.5|33|38.6|20.3|26|32.2|29|37|45|6|7.5|8.9|60|65|70|40|45|50|24|32|41|".17"|".28"|0|0|0|||||||0|0|0|39.1|43.6|47.6|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"26150117"|"78108713"
"H2"||"H"||2||25|||94|||||10|18|25|5|13|20|95|97.5|100|90|92.5|95|85|87.5|90|70|77.5|85||10.4|||0.9|||1.3|||1.7|||3.2|||3.3|||24.6||||||||60|65|70||0||0.5|0.75|1||||1.2|1.3|1.4||||1.61|1.71|1.8||0.01|0.7|1.41|0.11|0.12|0.13||||28.5|34.1|39.8|21.3|27.3|33.8|30|37|46|6|7.5|8.9|60|65|70|40|45|50|27|35|45|".17"|".28"|0|0|0|||||||0|0|0|43|47.1|51.1|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"26150117"|"78108712"
"ACg"||"AC"|||20|25|30|70|94|99|50|69|76|11|16|21|5|11|16|95|98|99|82|91|95|78|89|95|73|83|93|5|10|20|0.5|0.9|1.8|0.6|0.9|2.4|0.8|1.3|3.3|1.5|3.2|6.1|1.6|3.7|6.4|20|25|35|||||||60|65|70|0|0|0|0.5|0.75|1||||1.16|1.22|1.27||||1.72|1.78|1.91||0.01|0.7|1.41|0.11|0.12|0.13||||31.1|36.7|41.3|21.8|27.5|32.9|34|41|47|8.2|10.9|13.1|60|65|70|40|45|50|29|39|52|".17"|".28"|1|2|3|0|0|1|13|14|25|2|3|4|43|47.1|51.1||||40.2|43.8|47.8|6.6|7|7.3||||||||||3.8|5.2|7|||||||||||||||||||||"26150238"|"78109084"
"C"||"C"|||70|94|99|120|137|140|25|43|50|10|16|21|5|11|16|88|91|94|76|84|92|72|82|92|67|77|90|5|10|20|0.5|0.9|1.8|0.6|0.9|2.4|0.8|1.3|3.3|1.5|3.2|6.1|1.6|3.7|6.4|20|25|35|||||||60|65|70|0|0|0|0.1|0.2|0.3||||1.27|1.31|1.35||||1.8|1.85|1.89||0.01|0.7|1.41|0.09|0.11|0.13||||27.7|33.1|38.8|20.6|26.3|32.7|30|37|43|7.5|9.9|12.6|60|65|70|40|45|50|25|35|49|".17"|".28"|1|3|5|0|0|1|13|31|50|2|4|8|39.1|43.6|47.6||||37.1|40.8|44.6|6.6|7|7.3||||||||||3.4|4.8|6.5|||||||||||||||||||||"26150238"|"78109085"
"Ap"||"A"|||0|0|0|20|25|30|20|25|30|11|16|21|5|11|16|95|98|99|82|91|95|78|89|95|73|83|93|5|10|20|0.5|0.9|1.8|0.6|0.9|2.4|0.8|1.3|3.3|1.5|3.2|6.1|1.6|3.7|6.4|20|25|35|||||||60|65|70|0|0|0|1|2|3||||1.11|1.16|1.2||||1.65|1.7|1.83||0.42|2.3|4.23|0.11|0.12|0.13||||32.3|38|42.5|21.9|28|33.7|36|42|48|8.4|11.2|13.5|60|65|70|40|45|50|29|39|52|".17"|".28"|1|2|2|0|0|0|2|10|19|2|3|4|44.8|49.9|54.5||||39.9|48.2|51.7|6.6|7|7.3||||||||||4.2|6|8.1|||||||||||||||||||||"26150238"|"78109083"
"C"||"C"|||70|94|99|120|137|140|25|43|50|10|16|21|5|11|16|88|91|94|76|84|92|72|82|92|67|77|90|5|10|20|0.5|0.9|1.8|0.6|0.9|2.4|0.8|1.3|3.3|1.5|3.2|6.1|1.6|3.7|6.4|20|25|35|||||||60|65|70|0|0|0|0.1|0.2|0.3||||1.27|1.31|1.35||||1.8|1.85|1.89||0.01|0.7|1.41|0.09|0.11|0.13||||27.7|33.1|38.8|20.6|26.3|32.7|30|37|43|7.5|9.9|12.6|60|65|70|40|45|50|25|35|49|".17"|".28"|1|3|5|0|0|1|13|31|50|2|4|8|39.1|43.6|47.6||||37.1|40.8|44.6|6.6|7|7.3||||||||||3.4|4.8|6.5|||||||||||||||||||||"26150239"|"78109088"
"Ap"||"A"|||0|0|0|20|25|30|20|25|30|11|16|21|5|11|16|95|98|99|82|91|95|78|89|95|73|83|93|5|10|20|0.5|0.9|1.8|0.6|0.9|2.4|0.8|1.3|3.3|1.5|3.2|6.1|1.6|3.7|6.4|20|25|35|||||||60|65|70|0|0|0|1|2|3||||1.11|1.16|1.2||||1.65|1.7|1.83||0.42|2.3|4.23|0.11|0.12|0.13||||32.3|38|42.5|21.9|28|33.7|36|42|48|8.4|11.2|13.5|60|65|70|40|45|50|29|39|52|".17"|".28"|1|2|2|0|0|0|2|10|19|2|3|4|44.8|49.9|54.5||||39.9|48.2|51.7|6.6|7|7.3||||||||||4.2|6|8.1|||||||||||||||||||||"26150239"|"78109086"
